,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
158,Ixanthus,4,3,0.75,0.39981957600360846,0.16798161486607552,0.4586434491210093,0,0.0,0.03437077131258457,0.16798161486607552,0.028597113643304032,1,0.25,0.06928281461434371,0.16798161486607552,0.0996399792494782,0,0.0,0.014343707713125846,0.16798161486607552,0.011934228528307982,0,0.0,0.013441587731168245,0.16798161486607552,0.011183648117722576,1,0.25,0.1742895805142084,0.16798161486607552,0.18700753904161965,0,0.0,0.31655390166892194,0.16798161486607552,0.26337866607441957
159,Ixora,54,20,0.37037037037037035,0.39981957600360846,0.9677045353015494,0.37132144615129603,7,0.12962962962962962,0.03437077131258457,0.9677045353015494,0.12655320053363678,2,0.037037037037037035,0.06928281461434371,0.9677045353015494,0.038078429408459034,0,0.0,0.014343707713125846,0.9677045353015494,0.0004632367060941489,1,0.018518518518518517,0.013441587731168245,0.9677045353015494,0.01835455667949917,24,0.4444444444444444,0.1742895805142084,0.9677045353015494,0.43571966757327074,0,0.0,0.31655390166892194,0.9677045353015494,0.010223255356505463
160,Jasminanthes,25,25,1.0,0.39981957600360846,0.6224593312018546,0.7734074813248478,0,0.0,0.03437077131258457,0.6224593312018546,0.01297636398846129,0,0.0,0.06928281461434371,0.6224593312018546,0.026157080165717248,0,0.0,0.014343707713125846,0.6224593312018546,0.005415333003058648,0,0.0,0.013441587731168245,0.6224593312018546,0.005074746021734205,0,0.0,0.1742895805142084,0.6224593312018546,0.06580140479188246,0,0.0,0.31655390166892194,0.6224593312018546,0.11951197174674714
161,Keetia,7,3,0.42857142857142855,0.39981957600360846,0.2141650169574414,0.4059772169963535,0,0.0,0.03437077131258457,0.2141650169574414,0.027009754491584555,0,0.0,0.06928281461434371,0.2141650169574414,0.05444485944760352,0,0.0,0.014343707713125846,0.2141650169574414,0.011271787307511666,0,0.0,0.013441587731168245,0.2141650169574414,0.010562869866787662,4,0.5714285714285714,0.1742895805142084,0.2141650169574414,0.2593428592378441,0,0.0,0.31655390166892194,0.2141650169574414,0.24875912995005303
162,Kibatalia,13,13,1.0,0.39981957600360846,0.33181222783183395,0.5989667795909058,0,0.0,0.03437077131258457,0.33181222783183395,0.022966129111057398,0,0.0,0.06928281461434371,0.33181222783183395,0.04629392954669838,0,0.0,0.014343707713125846,0.33181222783183395,0.009584290101464898,0,0.0,0.013441587731168245,0.33181222783183395,0.008981504560492263,0,0.0,0.1742895805142084,0.33181222783183395,0.11645816651591312,3,0.23076923076923078,0.31655390166892194,0.33181222783183395,0.2880894989038747
163,Knoxia,6,1,0.16666666666666666,0.39981957600360846,0.19781611144141828,0.3536981741073211,0,0.0,0.03437077131258457,0.19781611144141828,0.02757167898428684,1,0.16666666666666666,0.06928281461434371,0.19781611144141828,0.08854690954452062,0,0.0,0.014343707713125846,0.19781611144141828,0.011506291229663013,0,0.0,0.013441587731168245,0.19781611144141828,0.010782625114589866,4,0.6666666666666666,0.1742895805142084,0.19781611144141828,0.2716897010597439,0,0.0,0.31655390166892194,0.19781611144141828,0.2539344397791667
164,Kopsia,286,7,0.024475524475524476,0.39981957600360846,0.999999999997196,0.024475524476576933,1,0.0034965034965034965,0.03437077131258457,0.999999999997196,0.003496503496590067,0,0.0,0.06928281461434371,0.999999999997196,1.942675760146911e-13,0,0.0,0.014343707713125846,0.999999999997196,4.021945909679152e-14,0,0.0,0.013441587731168245,0.999999999997196,3.768993336743356e-14,2,0.006993006993006993,0.1742895805142084,0.999999999997196,0.006993006993476089,279,0.9755244755244755,0.31655390166892194,0.999999999997196,0.9755244755226278
165,Ladenbergia,2,0,0.0,0.39981957600360846,0.1418510649004878,0.3431047433794351,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,0,0.0,0.06928281461434371,0.1418510649004878,0.059454973581995973,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,2,1.0,0.31655390166892194,0.1418510649004878,0.4135014585192689
166,Lamprothamnus,2,0,0.0,0.39981957600360846,0.1418510649004878,0.3431047433794351,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,0,0.0,0.06928281461434371,0.1418510649004878,0.059454973581995973,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,2,1.0,0.1742895805142084,0.1418510649004878,0.2914174828176964,0,0.0,0.31655390166892194,0.1418510649004878,0.27165039361878107
167,Lasianthus,25,18,0.72,0.39981957600360846,0.6224593312018546,0.5991188685883285,0,0.0,0.03437077131258457,0.6224593312018546,0.01297636398846129,6,0.24,0.06928281461434371,0.6224593312018546,0.17554731965416234,0,0.0,0.014343707713125846,0.6224593312018546,0.005415333003058648,0,0.0,0.013441587731168245,0.6224593312018546,0.005074746021734205,1,0.04,0.1742895805142084,0.6224593312018546,0.09069977803995664,0,0.0,0.31655390166892194,0.6224593312018546,0.11951197174674714
168,Leichhardtia,6,5,0.8333333333333334,0.39981957600360846,0.19781611144141828,0.4855755817349333,0,0.0,0.03437077131258457,0.19781611144141828,0.02757167898428684,0,0.0,0.06928281461434371,0.19781611144141828,0.05557755763761757,0,0.0,0.014343707713125846,0.19781611144141828,0.011506291229663013,0,0.0,0.013441587731168245,0.19781611144141828,0.010782625114589866,0,0.0,0.1742895805142084,0.19781611144141828,0.1398122934321317,2,0.3333333333333333,0.31655390166892194,0.19781611144141828,0.3198731435929728
169,Leptactina,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,0,0.0,0.1742895805142084,0.13010847436299786,0.15161302909613786,1,1.0,0.31655390166892194,0.13010847436299786,0.4054760308321219
170,Leptadenia,42,36,0.8571428571428571,0.39981957600360846,0.9002495108803148,0.8115246361633977,0,0.0,0.03437077131258457,0.9002495108803148,0.0034285012498511554,0,0.0,0.06928281461434371,0.9002495108803148,0.00691099464536926,2,0.047619047619047616,0.014343707713125846,0.9002495108803148,0.04429981618780814,0,0.0,0.013441587731168245,0.9002495108803148,0.0013408049507291921,3,0.07142857142857142,0.1742895805142084,0.9002495108803148,0.0816890073962081,1,0.023809523809523808,0.31655390166892194,0.9002495108803148,0.053010918688036715
171,Leptopetalum,12,5,0.4166666666666667,0.39981957600360846,0.31002551887238755,0.40504260402791326,0,0.0,0.03437077131258457,0.31002551887238755,0.02371495510235637,1,0.08333333333333333,0.06928281461434371,0.31002551887238755,0.07363883397062466,0,0.0,0.014343707713125846,0.31002551887238755,0.009896792286810138,0,0.0,0.013441587731168245,0.31002551887238755,0.009274352520344092,5,0.4166666666666667,0.1742895805142084,0.31002551887238755,0.24943266241140166,1,0.08333333333333333,0.31655390166892194,0.31002551887238755,0.24424957395896796
172,Leptostigma,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,1,1.0,0.1742895805142084,0.13010847436299786,0.2817215034591357,0,0.0,0.31655390166892194,0.13010847436299786,0.2753675564691241
173,Lerchea,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,0,0.0,0.1742895805142084,0.13010847436299786,0.15161302909613786,1,1.0,0.31655390166892194,0.13010847436299786,0.4054760308321219
174,Leuconotis,44,0,0.0,0.39981957600360846,0.9168273035060777,0.03325407224727684,0,0.0,0.03437077131258457,0.9168273035060777,0.002858709730643609,0,0.0,0.06928281461434371,0.9168273035060777,0.0057624385121634964,0,0.0,0.014343707713125846,0.9168273035060777,0.0011930048482213487,0,0.0,0.013441587731168245,0.9168273035060777,0.0011179730967608866,0,0.0,0.1742895805142084,0.9168273035060777,0.014496134382161296,44,1.0,0.31655390166892194,0.9168273035060777,0.9431559450935538
175,Lisianthius,2,2,1.0,0.39981957600360846,0.1418510649004878,0.4849558082799229,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,0,0.0,0.06928281461434371,0.1418510649004878,0.059454973581995973,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,0,0.0,0.31655390166892194,0.1418510649004878,0.27165039361878107
176,Lomatogonium,13,1,0.07692307692307693,0.39981957600360846,0.33181222783183395,0.29267856928459757,0,0.0,0.03437077131258457,0.33181222783183395,0.022966129111057398,4,0.3076923076923077,0.06928281461434371,0.33181222783183395,0.14838999964880112,0,0.0,0.014343707713125846,0.33181222783183395,0.009584290101464898,0,0.0,0.013441587731168245,0.33181222783183395,0.008981504560492263,9,0.6923076923076923,0.1742895805142084,0.33181222783183395,0.3461743242456443,0,0.0,0.31655390166892194,0.33181222783183395,0.21151744632729766
177,Luculia,5,0,0.0,0.39981957600360846,0.18242552380635635,0.3268822804231149,0,0.0,0.03437077131258457,0.18242552380635635,0.028100665352257845,0,0.0,0.06928281461434371,0.18242552380635635,0.05664386086754338,0,0.0,0.014343707713125846,0.18242552380635635,0.01172704932023359,0,0.0,0.013441587731168245,0.18242552380635635,0.010989499048520784,5,1.0,0.1742895805142084,0.18242552380635635,0.32492023630127015,0,0.0,0.31655390166892194,0.18242552380635635,0.25880639034402303
178,Macoubea,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,0,0.0,0.1742895805142084,0.13010847436299786,0.15161302909613786,1,1.0,0.31655390166892194,0.13010847436299786,0.4054760308321219
179,Malouetia,6,6,1.0,0.39981957600360846,0.19781611144141828,0.5185449336418363,0,0.0,0.03437077131258457,0.19781611144141828,0.02757167898428684,0,0.0,0.06928281461434371,0.19781611144141828,0.05557755763761757,0,0.0,0.014343707713125846,0.19781611144141828,0.011506291229663013,0,0.0,0.013441587731168245,0.19781611144141828,0.010782625114589866,0,0.0,0.1742895805142084,0.19781611144141828,0.1398122934321317,3,0.5,0.31655390166892194,0.19781611144141828,0.35284249549987584
180,Mandevilla,23,14,0.6086956521739131,0.39981957600360846,0.574442516811659,0.519806874900622,0,0.0,0.03437077131258457,0.574442516811659,0.01462673893502552,0,0.0,0.06928281461434371,0.574442516811659,0.02948382021548452,1,0.043478260869565216,0.014343707713125846,0.574442516811659,0.03107983375449394,0,0.0,0.013441587731168245,0.574442516811659,0.0057201682449312405,8,0.34782608695652173,0.1742895805142084,0.574442516811659,0.2739763280336336,0,0.0,0.31655390166892194,0.574442516811659,0.13471188168767598
181,Marsdenia,53,36,0.6792452830188679,0.39981957600360846,0.9644288107273639,0.6693057783069879,1,0.018867924528301886,0.03437077131258457,0.9644288107273639,0.019419379225530282,1,0.018867924528301886,0.06928281461434371,0.9644288107273639,0.02066124212571163,12,0.22641509433962265,0.014343707713125846,0.9644288107273639,0.21887146290662113,0,0.0,0.013441587731168245,0.9644288107273639,0.0004781332613101294,3,0.05660377358490566,0.1742895805142084,0.9644288107273639,0.060789997697890806,1,0.018867924528301886,0.31655390166892194,0.9644288107273639,0.029456968764980516
182,Mascarenhasia,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,1,1.0,0.1742895805142084,0.13010847436299786,0.2817215034591357,0,0.0,0.31655390166892194,0.13010847436299786,0.2753675564691241
183,Matelea,31,3,0.0967741935483871,0.39981957600360846,0.7502601055951177,0.17245671536264126,2,0.06451612903225806,0.03437077131258457,0.7502601055951177,0.0569876305785494,0,0.0,0.06928281461434371,0.7502601055951177,0.017302682805859237,0,0.0,0.014343707713125846,0.7502601055951177,0.0035821960496505447,0,0.0,0.013441587731168245,0.7502601055951177,0.0033569007006159193,0,0.0,0.1742895805142084,0.7502601055951177,0.04352706143348964,26,0.8387096774193549,0.31655390166892194,0.7502601055951177,0.7083065491205424
184,Melanopsidium,3,0,0.0,0.39981957600360846,0.15446526508353473,0.3380613392106246,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,0,0.0,0.1742895805142084,0.15446526508353473,0.14736789425878313,3,1.0,0.31655390166892194,0.15446526508353473,0.4221225844179395
185,Melodinus,132,2,0.015151515151515152,0.39981957600360846,0.9999863259909154,0.015156775106073793,0,0.0,0.03437077131258457,0.9999863259909154,4.6998623917249186e-07,1,0.007575757575757576,0.06928281461434371,0.9999863259909154,0.007576601358616104,0,0.0,0.014343707713125846,0.9999863259909154,1.961359895759218e-07,1,0.007575757575757576,0.013441587731168245,0.9999863259909154,0.007575837785172409,2,0.015151515151515152,0.1742895805142084,0.9999863259909154,0.015153691206866625,126,0.9545454545454546,0.31655390166892194,0.9999863259909154,0.9545367306431646
186,Metagentiana,28,12,0.42857142857142855,0.39981957600360846,0.6899744811276125,0.41965762056054773,3,0.10714285714285714,0.03437077131258457,0.6899744811276125,0.08458165347390097,5,0.17857142857142858,0.06928281461434371,0.6899744811276125,0.14468916932253928,0,0.0,0.014343707713125846,0.6899744811276125,0.004446915426315707,0,0.0,0.013441587731168245,0.6899744811276125,0.004167235210824153,9,0.32142857142857145,0.1742895805142084,0.6899744811276125,0.2758117294239865,0,0.0,0.31655390166892194,0.6899744811276125,0.09813978761598625
187,Mexotis,2,0,0.0,0.39981957600360846,0.1418510649004878,0.3431047433794351,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,2,1.0,0.06928281461434371,0.1418510649004878,0.20130603848248377,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,0,0.0,0.31655390166892194,0.1418510649004878,0.27165039361878107
188,Microplumeria,3,0,0.0,0.39981957600360846,0.15446526508353473,0.3380613392106246,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,0,0.0,0.1742895805142084,0.15446526508353473,0.14736789425878313,3,1.0,0.31655390166892194,0.15446526508353473,0.4221225844179395
189,Mitchella,8,8,1.0,0.39981957600360846,0.23147521650098238,0.5387464695878246,0,0.0,0.03437077131258457,0.23147521650098238,0.026414789581698305,0,0.0,0.06928281461434371,0.23147521650098238,0.053245560101691077,0,0.0,0.014343707713125846,0.23147521650098238,0.01102349486480323,0,0.0,0.013441587731168245,0.23147521650098238,0.010330193300979128,0,0.0,0.1742895805142084,0.23147521650098238,0.1339458621308166,0,0.0,0.31655390166892194,0.23147521650098238,0.24327951874587755
190,Mitracarpus,28,3,0.10714285714285714,0.39981957600360846,0.6899744811276125,0.19788010876952944,16,0.5714285714285714,0.03437077131258457,0.6899744811276125,0.4049269482831496,4,0.14285714285714285,0.06928281461434371,0.6899744811276125,0.1200472235679817,0,0.0,0.014343707713125846,0.6899744811276125,0.004446915426315707,0,0.0,0.013441587731168245,0.6899744811276125,0.004167235210824153,5,0.17857142857142858,0.1742895805142084,0.6899744811276125,0.17724394640575616,0,0.0,0.31655390166892194,0.6899744811276125,0.09813978761598625
191,Mitragyna,67,17,0.2537313432835821,0.39981957600360846,0.990986701347152,0.2550480801547545,0,0.0,0.03437077131258457,0.990986701347152,0.0003097940267690633,0,0.0,0.06928281461434371,0.990986701347152,0.0006244666996289781,0,0.0,0.014343707713125846,0.990986701347152,0.00012928412140756186,0,0.0,0.013441587731168245,0.990986701347152,0.00012115304458947622,14,0.208955223880597,0.1742895805142084,0.990986701347152,0.20864277208394263,36,0.5373134328358209,0.31655390166892194,0.990986701347152,0.5353236612509509
192,Mondia,11,2,0.18181818181818182,0.39981957600360846,0.28905049737499605,0.3368061645858683,0,0.0,0.03437077131258457,0.28905049737499605,0.024435882769519753,0,0.0,0.06928281461434371,0.28905049737499605,0.049256582590528016,0,0.0,0.014343707713125846,0.28905049737499605,0.010197651864445252,0,0.0,0.013441587731168245,0.28905049737499605,0.009556290111964419,9,0.8181818181818182,0.1742895805142084,0.28905049737499605,0.36040695206793016,0,0.0,0.31655390166892194,0.28905049737499605,0.22505383894552444
193,Morinda,206,56,0.27184466019417475,0.39981957600360846,0.9999999916416099,0.271844661263839,16,0.07766990291262135,0.03437077131258457,0.9999999916416099,0.07766990255071031,72,0.34951456310679613,0.06928281461434371,0.9999999916416099,0.3495145607645098,5,0.024271844660194174,0.014343707713125846,0.9999999916416099,0.024271844577210936,0,0.0,0.013441587731168245,0.9999999916416099,1.1235003370175769e-10,55,0.2669902912621359,0.1742895805142084,0.9999999916416099,0.2669902904873072,3,0.014563106796116505,0.31655390166892194,0.9999999916416099,0.014563109320273373
194,Mostuea,12,0,0.0,0.39981957600360846,0.31002551887238755,0.27586530449775176,0,0.0,0.03437077131258457,0.31002551887238755,0.02371495510235637,0,0.0,0.06928281461434371,0.31002551887238755,0.04780337406459237,0,0.0,0.014343707713125846,0.31002551887238755,0.009896792286810138,0,0.0,0.013441587731168245,0.31002551887238755,0.009274352520344092,0,0.0,0.1742895805142084,0.31002551887238755,0.12025536288124018,12,1.0,0.31655390166892194,0.31002551887238755,0.5284396329253233
195,Mussaenda,42,37,0.8809523809523809,0.39981957600360846,0.9002495108803148,0.8329591483272147,0,0.0,0.03437077131258457,0.9002495108803148,0.0034285012498511554,0,0.0,0.06928281461434371,0.9002495108803148,0.00691099464536926,0,0.0,0.014343707713125846,0.9002495108803148,0.0014307918601741043,0,0.0,0.013441587731168245,0.9002495108803148,0.0013408049507291921,5,0.11904761904761904,0.1742895805142084,0.9002495108803148,0.12455803172384214,0,0.0,0.31655390166892194,0.9002495108803148,0.0315764065242197
196,Mycetia,7,0,0.0,0.39981957600360846,0.2141650169574414,0.3141922097288786,0,0.0,0.03437077131258457,0.2141650169574414,0.027009754491584555,0,0.0,0.06928281461434371,0.2141650169574414,0.05444485944760352,0,0.0,0.014343707713125846,0.2141650169574414,0.011271787307511666,0,0.0,0.013441587731168245,0.2141650169574414,0.010562869866787662,0,0.0,0.1742895805142084,0.2141650169574414,0.1369628495478776,7,1.0,0.31655390166892194,0.2141650169574414,0.4629241469074944
197,Nauclea,74,20,0.2702702702702703,0.39981957600360846,0.9955037268390589,0.2708527593366577,5,0.06756756756756757,0.03437077131258457,0.9955037268390589,0.06741830570353706,0,0.0,0.06928281461434371,0.9955037268390589,0.00031151445986493453,0,0.0,0.014343707713125846,0.9955037268390589,6.449322801891222e-05,0,0.0,0.013441587731168245,0.9955037268390589,6.043705015608755e-05,4,0.05405405405405406,0.1742895805142084,0.9955037268390589,0.05459466582466847,46,0.6216216216216216,0.31655390166892194,0.9955037268390589,0.6202499538201288
198,Neolamarckia,15,11,0.7333333333333333,0.39981957600360846,0.3775406687981454,0.5257345829992551,0,0.0,0.03437077131258457,0.3775406687981454,0.02139440732412328,0,0.0,0.06928281461434371,0.3775406687981454,0.04312573444862647,0,0.0,0.014343707713125846,0.3775406687981454,0.008928374710067197,0,0.0,0.013441587731168245,0.3775406687981454,0.008366841709434041,2,0.13333333333333333,0.1742895805142084,0.3775406687981454,0.15882693156207867,4,0.26666666666666666,0.31655390166892194,0.3775406687981454,0.29771944160168023
199,Neonauclea,75,34,0.4533333333333333,0.39981957600360846,0.995929862284104,0.4531155249713063,0,0.0,0.03437077131258457,0.995929862284104,0.00013989377264378804,10,0.13333333333333333,0.06928281461434371,0.995929862284104,0.13307263890137247,0,0.0,0.014343707713125846,0.995929862284104,5.838086574898242e-05,0,0.0,0.013441587731168245,0.995929862284104,5.4709113186153335e-05,6,0.08,0.1742895805142084,0.995929862284104,0.0803837715778669,28,0.37333333333333335,0.31655390166892194,0.995929862284104,0.3731022332270289
200,Nerium,103,86,0.8349514563106796,0.39981957600360846,0.9997515449181605,0.8348433455837468,2,0.019417475728155338,0.03437077131258457,0.9997515449181605,0.019421190950433535,0,0.0,0.06928281461434371,0.9997515449181605,1.721366737507493e-05,1,0.009708737864077669,0.014343707713125846,0.9997515449181605,0.009709889445890837,0,0.0,0.013441587731168245,0.9997515449181605,3.3396307797996932e-06,9,0.08737864077669903,0.1742895805142084,0.9997515449181605,0.08740023424134426,6,0.05825242718446602,0.31655390166892194,0.9997515449181605,0.05831660349844831
201,Nernstia,7,7,1.0,0.39981957600360846,0.2141650169574414,0.52835722668632,0,0.0,0.03437077131258457,0.2141650169574414,0.027009754491584555,0,0.0,0.06928281461434371,0.2141650169574414,0.05444485944760352,0,0.0,0.014343707713125846,0.2141650169574414,0.011271787307511666,0,0.0,0.013441587731168245,0.2141650169574414,0.010562869866787662,0,0.0,0.1742895805142084,0.2141650169574414,0.1369628495478776,0,0.0,0.31655390166892194,0.2141650169574414,0.24875912995005303
202,Notopleura,2,0,0.0,0.39981957600360846,0.1418510649004878,0.3431047433794351,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,2,1.0,0.06928281461434371,0.1418510649004878,0.20130603848248377,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,0,0.0,0.31655390166892194,0.1418510649004878,0.27165039361878107
203,Ochrosia,49,2,0.04081632653061224,0.39981957600360846,0.9478464369215823,0.05953962514735907,0,0.0,0.03437077131258457,0.9478464369215823,0.001792558189704748,0,0.0,0.06928281461434371,0.9478464369215823,0.003613345642239493,0,0.0,0.014343707713125846,0.9478464369215823,0.000748075464994895,0,0.0,0.013441587731168245,0.9478464369215823,0.0007010266936115682,0,0.0,0.1742895805142084,0.9478464369215823,0.009089822631258723,48,0.9795918367346939,0.31655390166892194,0.9478464369215823,0.9450120459648573
204,Odontadenia,2,2,1.0,0.39981957600360846,0.1418510649004878,0.4849558082799229,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,0,0.0,0.06928281461434371,0.1418510649004878,0.059454973581995973,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,0,0.0,0.31655390166892194,0.1418510649004878,0.27165039361878107
205,Oldenlandia,46,29,0.6304347826086957,0.39981957600360846,0.9308615796566531,0.6144904115168655,0,0.0,0.03437077131258457,0.9308615796566531,0.0023763408345345224,7,0.15217391304347827,0.06928281461434371,0.9308615796566531,0.14644295343756303,0,0.0,0.014343707713125846,0.9308615796566531,0.0009917012931522024,0,0.0,0.013441587731168245,0.9308615796566531,0.0009293301426394852,10,0.21739130434782608,0.1742895805142084,0.9308615796566531,0.21441131924789456,0,0.0,0.31655390166892194,0.9308615796566531,0.02188603671491244
206,Oncinotis,5,0,0.0,0.39981957600360846,0.18242552380635635,0.3268822804231149,0,0.0,0.03437077131258457,0.18242552380635635,0.028100665352257845,0,0.0,0.06928281461434371,0.18242552380635635,0.05664386086754338,0,0.0,0.014343707713125846,0.18242552380635635,0.01172704932023359,0,0.0,0.013441587731168245,0.18242552380635635,0.010989499048520784,0,0.0,0.1742895805142084,0.18242552380635635,0.1424947124949138,5,1.0,0.31655390166892194,0.18242552380635635,0.4412319141503794
207,Ophiorrhiza,79,20,0.25316455696202533,0.39981957600360846,0.997268039236989,0.2535652127197455,0,0.0,0.03437077131258457,0.997268039236989,9.389959862040394e-05,19,0.24050632911392406,0.06928281461434371,0.997268039236989,0.24003855319060635,0,0.0,0.014343707713125846,0.997268039236989,3.9186446668357555e-05,0,0.0,0.013441587731168245,0.997268039236989,3.672189027412123e-05,5,0.06329113924050633,0.1742895805142084,0.997268039236989,0.06359438262682146,36,0.45569620253164556,0.31655390166892194,0.997268039236989,0.4553160712252135
208,Orbea,24,24,1.0,0.39981957600360846,0.598687660112452,0.7591401896913075,0,0.0,0.03437077131258457,0.598687660112452,0.013793414659193124,0,0.0,0.06928281461434371,0.598687660112452,0.02780404844687748,0,0.0,0.014343707713125846,0.598687660112452,0.0057563069050176035,0,0.0,0.013441587731168245,0.598687660112452,0.005394275024198886,0,0.0,0.1742895805142084,0.598687660112452,0.06994455937417617,0,0.0,0.31655390166892194,0.598687660112452,0.12703698697928786
209,Orphium,5,2,0.4,0.39981957600360846,0.18242552380635635,0.3998524899456575,0,0.0,0.03437077131258457,0.18242552380635635,0.028100665352257845,3,0.6,0.06928281461434371,0.18242552380635635,0.1660991751513572,0,0.0,0.014343707713125846,0.18242552380635635,0.01172704932023359,0,0.0,0.013441587731168245,0.18242552380635635,0.010989499048520784,0,0.0,0.1742895805142084,0.18242552380635635,0.1424947124949138,0,0.0,0.31655390166892194,0.18242552380635635,0.25880639034402303
210,Orthanthera,3,1,0.3333333333333333,0.39981957600360846,0.15446526508353473,0.38954976090513616,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,2,0.6666666666666666,0.014343707713125846,0.15446526508353473,0.11510494648796027,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,0,0.0,0.1742895805142084,0.15446526508353473,0.14736789425878313,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
